Kode;Tgl Surat;Jenis Kewajiban;Jenis Sanksi;JumlahDenda;Tahun;Sumber;Kode Saham;Nama Perusahaan;Tanggal Masuk;Tanggal Keluar;Kriteria
ZBRA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
WSKT;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
WSBP;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
WOWS;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
WMUU;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
WMPP;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
WINR;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
VTNY;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
VIVA;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
VICO;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
URBN;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
UNIT;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TRIL;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PURE;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
TRAM;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TIRA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TDPM;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SWAT;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SUGI;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
STTP;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SSTM;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SRIL;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SQMI;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SIMA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SGER;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SATU;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
RONY;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
RIMO;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
RAFI;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KREN;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KRAS;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
SKYB;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DPUM;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DEAL;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DART;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DADA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CTTH;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CPRI;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
COWL;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CMPP;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CMNP;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CENT;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BUVA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BULL;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BTEL;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BSWD;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DUCK;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BOSS;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BIPI;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BIKA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BAPI;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BAPA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ASRM;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ASRI;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARTI;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARMY;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARII;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
AMAR;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
ALTO;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
AKKU;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
AGII;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BOLA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ELTY;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BATA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ENZO;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
ENVY;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
KOTA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KMTR;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KETR;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KDSI;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KBRI;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
KAYU;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
JSKY;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
JAWA;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
INPS;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
INPP;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
INDO;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
IIKP;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ICON;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HOTL;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GMFI;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HOME;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HKMU;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HITS;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HELI;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
HDIT;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
GTBO;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GPSO;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GOLL;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
HOPE;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GIAA;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GAMA;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
FLMC;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
FIRE;11/04/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ETWA;11/04/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
SWAT;13/04/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
IPPE;13/04/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
BMSR;17/04/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
HOTL;17/04/2023 00:00;Permintaan Penjelasan;SP2;5000000;2023;Sanksi;;;;;
PACK;18/04/2023 00:00;Keterbukaan Informasi;SP1;;2023;Sanksi;;;;;
PTPP;26/04/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
WICO;08/05/2023 00:00;Public Expose;SP2;;2023;Sanksi;;;;;
VICO;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MTRA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MTFN;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MKNT;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MABA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MAGP;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
LMAS;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
LCGP;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
KRAS;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
MDRN;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
NUSA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
PURE;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
POLU;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
POOL;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
RIMO;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
SIMA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
SKYB;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
SUGI;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TDPM;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TIRA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TLDN;09/05/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
TRAM;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
TRIL;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
UNIT;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
URBN;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
PLAS;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ETWA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
KDSI;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
AKKU;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ARMY;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
BAPI;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
BOLA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
BOSS;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
BTEL;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
BULL;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
COWL;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
CPRI;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
DADA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
DPUM;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
DUCK;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ELTY;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ARTI;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ENZO;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ENVY;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
KBRI;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
ICON;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HOTL;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HOME;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HKMU;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
JSKY;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HDIT;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
GOLL;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
GAMA;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
HELI;09/05/2023 00:00;Laporan Keuangan;SP2;50000000;2023;Sanksi;;;;;
FLMC;09/05/2023 00:00;Laporan Keuangan;SP2;;2023;Sanksi;;;;;
INPC;10/05/2023 00:00;Keterbukaan Informasi;SP1;;2023;Sanksi;;;;;
PLAS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
POOL;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PRDA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PTPW;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
RAFI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
RIMO;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SIMA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PRIM;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PICO;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
MDRN;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
MTSM;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
MTFN;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
MRAT;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
LMAS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
LCGP;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KRYA;11/05/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
SKYB;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
NUSA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SQMI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
UCID;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
STTP;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KREN;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ZINC;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ZBRA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
WOWS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
WINR;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
VICO;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
URBN;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
UNIT;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
UNIC;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
UANG;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TRON;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TRIL;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TRAM;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TOYS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TOPS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TIRA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TELE;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TDPM;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
TAYS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SWAT;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SUGI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
SRIL;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
POLU;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DPUM;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DART;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DADA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CTTH;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
COWL;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CMPP;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CMNP;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CLAY;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CANI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BUVA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BRNA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BOSS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BOLA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
BIKA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARTI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARMY;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ARKA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
AMAN;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ALTO;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
AKSI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
AIMS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
DSSA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ESTA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
CENT;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
FIRE;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
FAPA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KOPI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KONI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KETR;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KDSI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
JSKY;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
INDS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
ICON;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HOTL;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HOPE;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
KOTA;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HKMU;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HOME;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GMFI;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GPSO;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
GTBO;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
FOOD;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HITS;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
HALO;11/05/2023 00:00;Laporan Keuangan;SP1;;2023;Sanksi;;;;;
PURE;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
MARI;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
MDIA;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
MEDC;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
MKNT;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
MTRA;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
MAGP;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
POLL;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
PSAB;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
VIVA;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
SAGE;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
SATU;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
TRIS;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
UNSP;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
VOKS;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
WMPP;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
WMUU;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
YULE;12/05/2023 00:00;Public Expose;SP2;;2023;Sanksi;;;;;
ZYRX;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
MABA;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
RONY;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
LABA;12/05/2023 00:00;Keterbukaan Informasi;SP1;;2023;Sanksi;;;;;
JAWA;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BTEL;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
AKKU;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BAPI;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BCIP;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BEEF;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BIPI;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BKSL;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BLUE;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BULL;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
CPRI;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
DUCK;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
CCSI;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
ENVY;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
ENZO;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
ETWA;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
GAMA;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
GOLL;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
HDIT;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
HELI;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
IKAN;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
IPOL;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
ELTY;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
KBRI;12/05/2023 00:00;Laporan Keuangan;SP1;0;2023;Sanksi;;;;;
BOSS;17/05/2023 00:00;Keterbukaan Informasi;SP1;;2023;Sanksi;;;;;
FUTR;22/05/2023 00:00;Permintaan Penjelasan;SP1;0;2023;Sanksi;;;;;
TMAS;23/05/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
ESTA;23/05/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
NTBK;24/05/2023 00:00;Public Expose;SP1;;2023;Sanksi;;;;;
ASHA;26/05/2023 00:00;Permintaan Penjelasan;SP1;0;2023;Sanksi;;;;;
TDPM;29/05/2023 00:00;Permintaan Penjelasan;SP2;;2023;Sanksi;;;;;
TLDN;29/05/2023 00:00;Keterbukaan Informasi;SP1;;2023;Sanksi;;;;;
HOTL;29/05/2023 00:00;Permintaan Penjelasan;SP3;10000000;2023;Sanksi;;;;;
MORA;29/05/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
DOID;30/05/2023 00:00;Permintaan Penjelasan;SP1;0;2023;Sanksi;;;;;
ADCP;31/05/2023 00:00;Laporan Kesiapan Dana Jatuh Tempo;SP1;;2023;Sanksi;;;;;
APII;31/05/2023 00:00;Permintaan Penjelasan;SP1;;2023;Sanksi;;;;;
